om,yr,mo,dy,date,time,tz,st,stf,mag,inj,fat,loss,closs,slon,slat,elon,elat,len,wid,kind,marker_col,Year,coords.x1,coords.x2
526078,2014,6,12,2014-06-12,21:30:00,3,MS,28,1,1,0,0.1,0,-88.8194,34.0312,-88.8167,34.0127,1.29,200,Tornado,#0000FF,2014,-88.8194,34.0312
530614,2014,6,13,2014-06-13,16:41:00,3,WY,56,2,1,0,0.1,0,-104.573,44.714,-104.237,44.722,16.51,530,Tornado,#008000,2014,-104.573,44.714
523274,2014,6,13,2014-06-13,16:45:00,3,MT,30,0,0,0,0,0,-109.23,48.43,-109.23,48.43,0.25,10,Tornado,#888888,2014,-109.23,48.43
519786,2014,6,14,2014-06-14,16:27:00,3,KS,20,1,0,0,0.01,0,-99.4606,39.4611,-99.4476,39.4662,0.78,110,Tornado,#0000FF,2014,-99.4606,39.4611
526468,2014,6,14,2014-06-14,17:11:00,3,CO,8,0,0,0,0,0,-103.53,39.56,-103.53,39.56,0.1,50,Tornado,#888888,2014,-103.53,39.56
519749,2014,6,14,2014-06-14,18:31:00,3,NE,31,0,0,0,0,0,-99.0621,40.2937,-99.0654,40.3108,1.19,75,Tornado,#888888,2014,-99.0621,40.2937
519752,2014,6,14,2014-06-14,19:25:00,3,NE,31,0,0,0,0,0,-98.6851,40.0516,-98.6819,40.0546,0.27,25,Tornado,#888888,2014,-98.6851,40.0516
519758,2014,6,14,2014-06-14,21:05:00,3,NE,31,0,0,0,0,0,-98.2167,40.7197,-98.2166,40.7198,0.01,25,Tornado,#888888,2014,-98.2167,40.7197
519762,2014,6,14,2014-06-14,21:24:00,3,NE,31,0,0,0,0,0,-98.2167,40.7197,-98.2166,40.7198,0.01,25,Tornado,#888888,2014,-98.2167,40.7197
526756,2014,6,15,2014-06-15,03:17:00,3,MO,29,0,0,0,0,0,-94.5357,38.7347,-94.4821,38.731,2.9,25,Tornado,#888888,2014,-94.5357,38.7347
547665,2014,6,16,2014-06-16,14:38:00,3,NE,31,0,0,0,0,0,-97.3602,41.8596,-97.3461,41.8744,1.25,100,Tornado,#888888,2014,-97.3602,41.8596
514013,2014,6,16,2014-06-16,14:42:00,3,NE,31,4,0,0,2,0.25,-97.33,41.893,-97.2105,42.0441,12.11,400,Tornado,#FF0000,2014,-97.33,41.893
520210,2014,6,16,2014-06-16,14:43:00,3,IA,19,0,0,0,0,0,-96.31,43.37,-96.306,43.37,0.2,50,Tornado,#888888,2014,-96.31,43.37
514014,2014,6,16,2014-06-16,15:00:00,3,NE,31,4,20,1,14,0.25,-97.1369,41.9528,-96.8492,42.122,23.94,500,Tornado,#FF0000,2014,-97.1369,41.9528
514026,2014,6,16,2014-06-16,15:13:00,3,NE,31,4,0,1,1.125,0.25,-97.04,41.9742,-96.9439,42.117,11.5,500,Tornado,#FF0000,2014,-97.04,41.9742
514044,2014,6,16,2014-06-16,15:40:00,3,NE,31,4,0,0,3.05,0,-96.8686,42.127,-96.8031,42.3509,15.84,530,Tornado,#FF0000,2014,-96.8686,42.127
520242,2014,6,16,2014-06-16,16:41:00,3,NE,31,0,0,0,0,0,-96.59,42.36,-96.585,42.36,0.26,50,Tornado,#888888,2014,-96.59,42.36
518011,2014,6,16,2014-06-16,16:44:00,3,IA,19,0,0,0,0,0.01,-94.627,42.8956,-94.5246,42.9397,6.09,250,Tornado,#888888,2014,-94.627,42.8956
518014,2014,6,16,2014-06-16,17:22:00,3,IA,19,0,0,0,0,0.01,-94.1259,42.7741,-94.0363,42.7633,4.61,50,Tornado,#888888,2014,-94.1259,42.7741
520625,2014,6,16,2014-06-16,17:24:00,3,NE,31,0,0,0,0,0,-99.37,41.7,-99.37,41.7,0.2,40,Tornado,#888888,2014,-99.37,41.7
520633,2014,6,16,2014-06-16,17:35:00,3,NE,31,1,0,0,0.015,0,-99.2362,41.758,-99.1937,41.7722,2.4,400,Tornado,#0000FF,2014,-99.2362,41.758
518017,2014,6,16,2014-06-16,17:48:00,3,IA,19,1,0,0,0.05,0.009,-93.3101,43.2062,-93.2508,43.1988,3.03,110,Tornado,#0000FF,2014,-93.3101,43.2062
518029,2014,6,16,2014-06-16,17:52:00,3,IA,19,1,0,0,0.027,0.003,-93.5054,42.875,-93.467,42.8509,2.57,175,Tornado,#0000FF,2014,-93.5054,42.875
518038,2014,6,16,2014-06-16,17:56:00,3,IA,19,0,0,0,0.005,0.002,-93.2126,43.2216,-93.1909,43.2242,1.1,40,Tornado,#888888,2014,-93.2126,43.2216
520636,2014,6,16,2014-06-16,18:01:00,3,NE,31,2,0,0,0.1,0,-99.1407,41.8028,-99.0457,41.8277,5.19,500,Tornado,#008000,2014,-99.1407,41.8028
520638,2014,6,16,2014-06-16,18:20:00,3,NE,31,2,0,0,0.1,0,-98.9986,41.8397,-98.9697,41.8466,1.56,700,Tornado,#008000,2014,-98.9986,41.8397
520651,2014,6,16,2014-06-16,18:28:00,3,NE,31,2,0,0,0.005,0,-98.9567,41.8348,-98.9508,41.8348,0.3,400,Tornado,#008000,2014,-98.9567,41.8348
520656,2014,6,16,2014-06-16,18:30:00,3,NE,31,0,0,0,0.001,0,-98.9537,41.8295,-98.9537,41.8295,0.2,40,Tornado,#888888,2014,-98.9537,41.8295
518044,2014,6,16,2014-06-16,18:39:00,3,IA,19,1,0,0,0.2,0.005,-92.823,42.7918,-92.7302,42.7878,4.71,100,Tornado,#0000FF,2014,-92.823,42.7918
518047,2014,6,16,2014-06-16,18:45:00,3,IA,19,0,0,0,0.4,0.001,-92.7498,42.7831,-92.7159,42.782,1.72,150,Tornado,#888888,2014,-92.7498,42.7831
518049,2014,6,16,2014-06-16,18:52:00,3,IA,19,1,0,0,0.2,0.002,-92.6323,42.7849,-92.5934,42.7738,2.12,120,Tornado,#0000FF,2014,-92.6323,42.7849
518050,2014,6,16,2014-06-16,19:12:00,3,IA,19,0,0,0,0,0.004,-92.3349,42.8134,-92.2982,42.8027,2,75,Tornado,#888888,2014,-92.3349,42.8134
526417,2014,6,16,2014-06-16,20:23:00,3,ND,38,0,0,0,0,0,-102.9,46.71,-102.873,46.7032,1.35,25,Tornado,#888888,2014,-102.9,46.71
513994,2014,6,16,2014-06-16,20:30:00,3,IA,19,1,0,0,0.15,0,-91.6484,42.5412,-91.3982,42.6368,13.9,50,Tornado,#0000FF,2014,-91.6484,42.5412
513993,2014,6,16,2014-06-16,21:05:00,3,IA,19,0,0,0,0,0.001,-91.8728,41.9792,-91.8716,41.9787,0.07,30,Tornado,#888888,2014,-91.8728,41.9792
518334,2014,6,16,2014-06-16,21:45:00,3,WI,55,2,5,0,11.5,0.002,-90.5188,42.7376,-90.448,42.7215,3.76,100,Tornado,#008000,2014,-90.5188,42.7376
518335,2014,6,16,2014-06-16,21:49:00,3,WI,55,1,0,0,0.54,0.001,-90.4731,42.7521,-90.4636,42.7516,0.49,25,Tornado,#0000FF,2014,-90.4731,42.7521
535028,2014,6,16,2014-06-16,22:00:00,3,WI,55,1,0,0,1.5,0,-90.3731,42.8054,-90.2892,42.7922,4.35,200,Tornado,#0000FF,2014,-90.3731,42.8054
516633,2014,6,16,2014-06-16,22:00:00,3,WI,55,1,0,0,0.033,0,-90.3672,42.8119,-90.3438,42.8154,1.17,50,Tornado,#0000FF,2014,-90.3672,42.8119
516605,2014,6,16,2014-06-16,22:10:00,3,WI,55,1,0,0,0.02,0,-90.2636,42.8208,-90.2555,42.8212,0.41,100,Tornado,#0000FF,2014,-90.2636,42.8208
531088,2014,6,16,2014-06-16,22:36:00,3,WI,55,1,0,0,0.2,0,-89.7828,42.825,-89.7815,42.8323,0.51,125,Tornado,#0000FF,2014,-89.7828,42.825
531080,2014,6,16,2014-06-16,22:36:00,3,WI,55,1,0,0,0.05,0,-89.7947,42.8157,-89.7895,42.82,0.4,125,Tornado,#0000FF,2014,-89.7947,42.8157
531145,2014,6,16,2014-06-16,23:08:00,3,WI,55,3,0,0,14,0,-89.5579,43.0024,-89.5397,43.0059,0.96,100,Tornado,#FFAA00,2014,-89.5579,43.0024
531149,2014,6,16,2014-06-16,23:15:00,3,WI,55,2,0,0,5,0,-89.4799,43.0431,-89.4808,43.0462,0.22,200,Tornado,#008000,2014,-89.4799,43.0431
531164,2014,6,16,2014-06-16,23:21:00,3,WI,55,1,0,0,0.3,0,-89.3696,43.0772,-89.349,43.0901,1.49,300,Tornado,#0000FF,2014,-89.3696,43.0772
516599,2014,6,17,2014-06-17,03:40:00,3,WI,55,1,0,0,0.3,0,-89.6119,42.5323,-89.4915,42.5743,6.78,641,Tornado,#0000FF,2014,-89.6119,42.5323
531670,2014,6,17,2014-06-17,09:57:00,3,MI,26,1,0,0,0.14,0,-83.824700000000007,44.3722,-83.7941,44.3787,1.58,100,Tornado,#0000FF,2014,-83.824700000000007,44.3722
515637,2014,6,17,2014-06-17,14:27:00,3,MT,30,3,0,0,0,0,-104.183,45.4783,-104.133,45.5678,10,880,Tornado,#FFAA00,2014,-104.183,45.4783
528662,2014,6,17,2014-06-17,15:54:00,3,MT,30,0,0,0,0,0,-106.704,47.715,-106.704,47.7159,0.07,15,Tornado,#888888,2014,-106.704,47.715
520678,2014,6,17,2014-06-17,16:40:00,3,NE,31,0,0,0,0,0,-101.876,42.986,-101.876,42.986,0.2,40,Tornado,#888888,2014,-101.876,42.986
520682,2014,6,17,2014-06-17,16:40:00,3,NE,31,0,0,0,0,0,-101.761,42.5845,-101.755,42.5868,0.37,40,Tornado,#888888,2014,-101.761,42.5845
520687,2014,6,17,2014-06-17,17:28:00,3,NE,31,0,0,0,0.06,0,-101.709,42.5122,-101.7,42.5039,0.73,40,Tornado,#888888,2014,-101.709,42.5122
520697,2014,6,17,2014-06-17,18:00:00,3,NE,31,0,0,0,0.01,0,-101.553,42.4255,-101.543,42.419,0.66,40,Tornado,#888888,2014,-101.553,42.4255
514393,2014,6,17,2014-06-17,18:57:00,3,NE,31,1,0,0,0.01,0,-97.3137,42.5606,-97.2787,42.5097,3.94,630,Tornado,#0000FF,2014,-97.3137,42.5606
514395,2014,6,17,2014-06-17,19:09:00,3,NE,31,3,0,0,2,0,-97.2563,42.5371,-97.1797,42.5275,3.96,2059,Tornado,#FFAA00,2014,-97.2563,42.5371
525148,2014,6,17,2014-06-17,19:39:00,3,NE,31,0,0,0,0,0,-101.15,42.12,-101.15,42.12,0.2,20,Tornado,#888888,2014,-101.15,42.12
513343,2014,6,17,2014-06-17,20:03:00,3,NY,36,1,0,0,0,0,-75.58,43.13,-75.58,43.13,11,250,Tornado,#0000FF,2014,-75.58,43.13
520701,2014,6,17,2014-06-17,20:07:00,3,NE,31,0,0,0,0,0,-101.269,41.9607,-101.235,41.9625,1.7,40,Tornado,#888888,2014,-101.269,41.9607
514397,2014,6,17,2014-06-17,20:10:00,3,NE,31,1,0,0,0.025,0,-97.0519,42.5078,-97.1164,42.4957,3.39,850,Tornado,#0000FF,2014,-97.0519,42.5078
514396,2014,6,17,2014-06-17,20:10:00,3,NE,31,0,0,0,0,0,-97.1589,42.516,-97.1493,42.4987,1.29,100,Tornado,#888888,2014,-97.1589,42.516
514399,2014,6,17,2014-06-17,20:28:00,3,NE,31,2,0,0,0.05,0,-97.0599,42.4822,-97.0417,42.4798,0.94,200,Tornado,#008000,2014,-97.0599,42.4822
514401,2014,6,17,2014-06-17,20:45:00,3,NE,31,2,0,0,0.27,0,-97.0407,42.4988,-96.9762,42.4453,7.81,850,Tornado,#008000,2014,-97.0407,42.4988
520531,2014,6,17,2014-06-17,21:44:00,3,SD,46,2,0,0,0.1,0,-97.0583,43.5975,-97.1005,43.6355,3.37,400,Tornado,#008000,2014,-97.0583,43.5975
521194,2014,6,17,2014-06-17,22:27:00,3,IA,19,0,0,0,0,0,-96,43.27,-95.994,43.27,0.3,50,Tornado,#888888,2014,-96,43.27
521200,2014,6,18,2014-06-18,00:15:00,3,IA,19,0,0,0,0.005,0,-95.33,43.09,-95.326,43.09,0.2,50,Tornado,#888888,2014,-95.33,43.09
516685,2014,6,18,2014-06-18,06:27:00,3,WI,55,0,0,0,0,0,-89.7122,43.1564,-89.709,43.1568,0.16,30,Tornado,#888888,2014,-89.7122,43.1564
529174,2014,6,18,2014-06-18,17:05:00,3,SD,46,1,0,0,0,0,-99.3672,44.2509,-99.367,44.2614,0.73,40,Tornado,#0000FF,2014,-99.3672,44.2509
529179,2014,6,18,2014-06-18,17:07:00,3,SD,46,0,0,0,0,0,-99.28,44.18,-99.25,44.2,2,400,Tornado,#888888,2014,-99.28,44.18
529381,2014,6,18,2014-06-18,17:45:00,3,SD,46,0,0,0,0,0,-98.939,44.023,-98.927,44.027,0.65,250,Tornado,#888888,2014,-98.939,44.023
524720,2014,6,18,2014-06-18,17:58:00,3,SD,46,1,0,0,0.015,0,-98.8351,44.0487,-98.8248,44.0549,0.67,50,Tornado,#0000FF,2014,-98.8351,44.0487
529385,2014,6,18,2014-06-18,18:00:00,3,SD,46,0,0,0,0,0,-98.995,45.122,-98.995,45.139,1.17,75,Tornado,#888888,2014,-98.995,45.122
529383,2014,6,18,2014-06-18,18:00:00,3,SD,46,0,0,0,0,0,-99.268,44.433,-99.267,44.436,0.21,75,Tornado,#888888,2014,-99.268,44.433
524718,2014,6,18,2014-06-18,18:01:00,3,SD,46,1,0,0,0.05,0,-98.7844,43.948,-98.6791,44.0114,6.83,150,Tornado,#0000FF,2014,-98.7844,43.948
526602,2014,6,18,2014-06-18,18:08:00,3,ND,38,0,0,0,0,0,-99.43,45.99,-99.4297,45.9899,0.02,20,Tornado,#888888,2014,-99.43,45.99
524721,2014,6,18,2014-06-18,18:08:00,3,SD,46,2,0,0,0.02,0,-98.8025,44.0635,-98.7871,44.0642,0.77,100,Tornado,#008000,2014,-98.8025,44.0635
524716,2014,6,18,2014-06-18,18:30:00,3,SD,46,2,1,0,5.2,0,-98.573,44.0725,-98.544,44.0969,2.22,200,Tornado,#008000,2014,-98.573,44.0725
524717,2014,6,18,2014-06-18,18:43:00,3,SD,46,4,2,0,0.3,0,-98.4032,44.0372,-98.4032,44.2001,11.5,880,Tornado,#FF0000,2014,-98.4032,44.0372
524719,2014,6,18,2014-06-18,18:45:00,3,SD,46,2,0,0,0.025,0,-98.8908,44.034,-98.8715,44.0415,1.09,100,Tornado,#008000,2014,-98.8908,44.034
516904,2014,6,18,2014-06-18,18:49:00,3,PA,42,0,0,0,0.025,0,-79.2986,41.1059,-79.2204,41.0759,4.57,150,Tornado,#888888,2014,-79.2986,41.1059
525550,2014,6,18,2014-06-18,20:16:00,3,CO,8,0,0,0,0,0,-102.95,40.38,-102.95,40.38,0.1,50,Tornado,#888888,2014,-102.95,40.38
525547,2014,6,18,2014-06-18,20:26:00,3,CO,8,0,0,0,0,0,-103.07,40.3,-103.07,40.3,0.1,50,Tornado,#888888,2014,-103.07,40.3
525546,2014,6,18,2014-06-18,20:36:00,3,CO,8,0,0,0,0,0,-103.07,40.23,-103.07,40.23,0.1,50,Tornado,#888888,2014,-103.07,40.23
524795,2014,6,18,2014-06-18,21:24:00,3,MN,27,0,0,0,0,0,-95.75,44.48,-95.745,44.48,0.25,50,Tornado,#888888,2014,-95.75,44.48
524803,2014,6,19,2014-06-19,12:30:00,3,IA,19,0,0,0,0,0,-95.15,43.15,-95.147,43.15,0.15,50,Tornado,#888888,2014,-95.15,43.15
532078,2014,6,19,2014-06-19,13:05:00,3,SD,46,0,0,0,0,0,-102.093,44.6507,-102.093,44.6507,0.1,10,Tornado,#888888,2014,-102.093,44.6507
532079,2014,6,19,2014-06-19,13:45:00,3,SD,46,0,0,0,0,0,-102.113,44.5591,-102.113,44.5591,0.1,10,Tornado,#888888,2014,-102.113,44.5591
531448,2014,6,19,2014-06-19,14:03:00,3,SD,46,0,0,0,0,0,-101.47,44.36,-101.47,44.36,0.05,10,Tornado,#888888,2014,-101.47,44.36
518362,2014,6,19,2014-06-19,14:04:00,3,IA,19,1,0,0,0.05,0,-91.3733,42.4483,-91.1972,42.6347,15.69,75,Tornado,#0000FF,2014,-91.3733,42.4483
513106,2014,6,19,2014-06-19,15:00:00,3,MN,27,0,0,0,0,0,-95.7448,45.3015,-95.7352,45.3122,0.87,10,Tornado,#888888,2014,-95.7448,45.3015
513101,2014,6,19,2014-06-19,15:13:00,3,MN,27,0,0,0,0,0,-95.6648,45.2761,-95.6144,45.3296,4.43,20,Tornado,#888888,2014,-95.6648,45.2761
531979,2014,6,19,2014-06-19,15:16:00,3,MN,27,0,0,0,0,0,-95.7135,45.7709,-95.6977,45.8222,3.62,10,Tornado,#888888,2014,-95.7135,45.7709
513108,2014,6,19,2014-06-19,15:32:00,3,MN,27,0,0,0,0.005,0,-95.5615,45.3242,-95.5512,45.331,0.69,10,Tornado,#888888,2014,-95.5615,45.3242
513103,2014,6,19,2014-06-19,15:37:00,3,MN,27,0,0,0,0,0,-95.5637,45.0164,-95.5589,45.0309,1.03,10,Tornado,#888888,2014,-95.5637,45.0164
513107,2014,6,19,2014-06-19,15:45:00,3,MN,27,0,0,0,0,0,-95.4879,44.9307,-95.4848,44.9342,0.15,10,Tornado,#888888,2014,-95.4879,44.9307
533232,2014,6,20,2014-06-20,16:10:00,3,MN,27,0,0,0,0,0,-95.6082,46.4134,-95.6024,46.4151,0.3,20,Tornado,#888888,2014,-95.6082,46.4134
513817,2014,6,21,2014-06-21,13:28:00,3,NM,35,0,0,0,0,0,-106.07,35.0401,-106.07,35.0401,0.1,30,Tornado,#888888,2014,-106.07,35.0401
525887,2014,6,21,2014-06-21,14:36:00,3,CO,8,1,0,0,0,0,-104.64,40,-104.64,40,0.25,100,Tornado,#0000FF,2014,-104.64,40
525883,2014,6,21,2014-06-21,14:42:00,3,CO,8,0,0,0,0,0,-104.59,39.8,-104.59,39.8,0.1,50,Tornado,#888888,2014,-104.59,39.8
525884,2014,6,21,2014-06-21,15:11:00,3,CO,8,0,0,0,0,0,-104.42,39.8,-104.42,39.8,0.1,50,Tornado,#888888,2014,-104.42,39.8
534829,2014,6,21,2014-06-21,17:43:00,3,KS,20,0,0,0,0,0,-101.75,38.07,-101.741,38.0704,0.49,25,Tornado,#888888,2014,-101.75,38.07
529813,2014,6,21,2014-06-21,18:45:00,3,SD,46,0,0,0,0,0,-100.89,45.3,-100.885,45.302,0.28,20,Tornado,#888888,2014,-100.89,45.3
533230,2014,6,21,2014-06-21,19:35:00,3,MN,27,1,0,0,0.005,0,-96.4411,47.63,-96.4,47.63,2,300,Tornado,#0000FF,2014,-96.4411,47.63
527702,2014,6,22,2014-06-22,16:42:00,3,OK,40,0,0,0,0,0,-100.272,36.6354,-100.271,36.6062,2.01,100,Tornado,#888888,2014,-100.272,36.6354
527703,2014,6,22,2014-06-22,17:03:00,3,OK,40,1,0,0,0,0,-100.396,36.6286,-100.346,36.5916,3.77,150,Tornado,#0000FF,2014,-100.396,36.6286
527704,2014,6,22,2014-06-22,17:31:00,3,OK,40,0,0,0,0,0,-100.4,36.5151,-100.395,36.5102,0.44,50,Tornado,#888888,2014,-100.4,36.5151
527700,2014,6,22,2014-06-22,17:57:00,3,TX,48,0,0,0,0,0,-100.416,36.4234,-100.415,36.3944,2,50,Tornado,#888888,2014,-100.416,36.4234
526467,2014,6,22,2014-06-22,18:06:00,3,CO,8,0,0,0,0,0,-104.12,40.4,-104.12,40.4,0.1,50,Tornado,#888888,2014,-104.12,40.4
527701,2014,6,22,2014-06-22,18:22:00,3,TX,48,0,0,0,0,0,-100.335,36.3226,-100.335,36.3081,1,75,Tornado,#888888,2014,-100.335,36.3226
545589,2014,6,22,2014-06-22,20:50:00,3,TX,48,1,0,0,0,0,-100.558,35.9433,-100.526,35.9498,1.86,100,Tornado,#0000FF,2014,-100.558,35.9433
531051,2014,6,23,2014-06-23,12:30:00,3,SC,45,0,0,0,0,0,-80.6726,32.4281,-80.6725,32.4281,0.01,50,Tornado,#888888,2014,-80.6726,32.4281
523224,2014,6,23,2014-06-23,16:22:00,3,IL,17,0,0,0,0.002,0,-88.4382,38.3579,-88.3863,38.3672,2.89,200,Tornado,#888888,2014,-88.4382,38.3579
523226,2014,6,23,2014-06-23,16:26:00,3,IL,17,0,0,0,0.002,0.002,-88.4126,38.3662,-88.3848,38.3519,1.8,150,Tornado,#888888,2014,-88.4126,38.3662
530937,2014,6,23,2014-06-23,16:55:00,3,OH,39,1,0,0,0.75,0,-81.8305,41.2301,-81.8085,41.2487,1.72,120,Tornado,#0000FF,2014,-81.8305,41.2301
531559,2014,6,23,2014-06-23,18:59:00,3,OK,40,0,0,0,0,0,-95.5599,34.8701,-95.5525,34.8643,0.5,50,Tornado,#888888,2014,-95.5599,34.8701
530632,2014,6,24,2014-06-24,11:15:00,3,IN,18,0,0,0,0.012,0,-86.7271,39.4104,-86.7213,39.4161,0.5,75,Tornado,#888888,2014,-86.7271,39.4104
530638,2014,6,24,2014-06-24,11:30:00,3,IN,18,1,0,0,0.01,0,-86.6312,39.4986,-86.6291,39.5019,0.25,75,Tornado,#0000FF,2014,-86.6312,39.4986
530620,2014,6,24,2014-06-24,12:32:00,3,IN,18,1,0,0,1.5,0,-86.3496,39.7257,-86.3059,39.7494,2.84,75,Tornado,#0000FF,2014,-86.3496,39.7257
514332,2014,6,25,2014-06-25,14:00:00,3,WI,55,0,0,0,0,0,-89.44,42.74,-89.44,42.74,0.33,30,Tornado,#888888,2014,-89.44,42.74
525393,2014,6,25,2014-06-25,15:14:00,3,TX,48,0,0,0,0.05,0,-97.2761,28.3177,-97.2706,28.3199,0.37,50,Tornado,#888888,2014,-97.2761,28.3177
530615,2014,6,25,2014-06-25,18:05:00,3,WY,56,1,0,0,0.01,0,-104.62,44.572,-104.502,44.589,5.92,100,Tornado,#0000FF,2014,-104.62,44.572
528936,2014,6,26,2014-06-26,13:22:00,3,TX,48,0,1,0,0,0,-94.9646,29.3369,-94.9646,29.3375,0.04,75,Tornado,#888888,2014,-94.9646,29.3369
530653,2014,6,26,2014-06-26,16:55:00,3,WY,56,0,0,0,0.01,0,-105.689,44.053,-105.689,44.053,0.33,30,Tornado,#888888,2014,-105.689,44.053
528939,2014,6,27,2014-06-27,10:07:00,3,TX,48,0,0,0,0.015,0,-94.9272,30.1343,-94.9272,30.1343,0.01,20,Tornado,#888888,2014,-94.9272,30.1343
528940,2014,6,27,2014-06-27,10:24:00,3,TX,48,0,0,0,0,0,-94.9994,30.35,-94.9994,30.35,0.03,25,Tornado,#888888,2014,-94.9994,30.35
515239,2014,6,27,2014-06-27,12:46:00,3,LA,22,0,0,0,0.01,0,-92.8295,30.0599,-92.825,30.1266,4.62,300,Tornado,#888888,2014,-92.8295,30.0599
515640,2014,6,27,2014-06-27,13:36:00,3,FL,12,0,0,0,0.001,0,-82.0206,26.5491,-82.0115,26.533,1.24,20,Tornado,#888888,2014,-82.0206,26.5491
517238,2014,6,27,2014-06-27,14:03:00,3,WI,55,1,0,0,1.2,0,-91.7668,44.9294,-91.7091,45.0224,7.02,100,Tornado,#0000FF,2014,-91.7668,44.9294
516086,2014,6,27,2014-06-27,14:18:00,3,CO,8,0,0,0,0,0,-103.057,38.5737,-103.018,38.5777,2.14,100,Tornado,#888888,2014,-103.057,38.5737
530642,2014,6,27,2014-06-27,16:40:00,3,KS,20,0,0,0,0,0,-101.54,39.3,-101.54,39.3,1,25,Tornado,#888888,2014,-101.54,39.3
530644,2014,6,27,2014-06-27,16:44:00,3,KS,20,0,0,0,0,0,-101.38,39.29,-101.38,39.29,2,25,Tornado,#888888,2014,-101.38,39.29
528941,2014,6,28,2014-06-28,13:25:00,3,TX,48,0,0,0,0.045,0,-95.4824,29.8018,-95.4804,29.8124,0.73,10,Tornado,#888888,2014,-95.4824,29.8018
515635,2014,6,28,2014-06-28,14:22:00,3,OK,40,0,0,0,0.05,0,-95.2831,36.4323,-95.2133,36.4589,4.3,400,Tornado,#888888,2014,-95.2831,36.4323
531385,2014,6,29,2014-06-29,05:05:00,3,KS,20,1,0,0,0.05,0,-100.56,38.82,-100.56,38.82,1,50,Tornado,#0000FF,2014,-100.56,38.82
524267,2014,6,29,2014-06-29,18:28:00,3,IA,19,0,0,0,0,0.002,-93.7356,42.302,-93.7004,42.2895,1.99,40,Tornado,#888888,2014,-93.7356,42.302
515804,2014,6,29,2014-06-29,19:08:00,3,IA,19,0,0,0,0,0,-95.5114,41.7182,-95.5018,41.7183,0.5,50,Tornado,#888888,2014,-95.5114,41.7182
524562,2014,6,29,2014-06-29,19:18:00,3,IA,19,1,0,0,0.03,0.002,-92.6911,42.3471,-92.654,42.3453,1.9,50,Tornado,#0000FF,2014,-92.6911,42.3471
524271,2014,6,29,2014-06-29,19:25:00,3,IA,19,1,0,0,0.001,0.002,-93.0937,42.268,-93.0707,42.2614,1.27,75,Tornado,#0000FF,2014,-93.0937,42.268
527459,2014,6,29,2014-06-29,20:12:00,3,MO,29,0,0,0,0,0,-95.0526,39.5627,-95.048,39.5629,0.25,25,Tornado,#888888,2014,-95.0526,39.5627
515944,2014,6,29,2014-06-29,20:20:00,3,KS,20,0,0,0,0,0,-95.6889,39.0807,-95.6801,39.1033,1.63,30,Tornado,#888888,2014,-95.6889,39.0807
527052,2014,6,29,2014-06-29,20:55:00,3,MO,29,1,0,0,0,0,-93.4855,40.3532,-93.3746,40.3876,6.31,300,Tornado,#0000FF,2014,-93.4855,40.3532
518336,2014,6,29,2014-06-29,21:00:00,3,WI,55,1,0,0,0.41,0.006,-90.6404,42.9988,-90.4786,42.9992,8.18,600,Tornado,#0000FF,2014,-90.6404,42.9988
531379,2014,6,29,2014-06-29,21:18:00,3,WI,55,2,0,0,3.5,0,-90.4216,43.0123,-89.8561,43.0914,29.07,400,Tornado,#008000,2014,-90.4216,43.0123
531383,2014,6,29,2014-06-29,21:26:00,3,WI,55,2,0,0,0.4,0,-90.2243,42.9705,-90.1348,43.0028,5.05,200,Tornado,#008000,2014,-90.2243,42.9705
520337,2014,6,29,2014-06-29,21:36:00,3,IA,19,0,0,0,0,0,-90.96,42.09,-90.96,42.09,0.1,25,Tornado,#888888,2014,-90.96,42.09
531395,2014,6,29,2014-06-29,22:27:00,3,WI,55,1,0,0,0.05,0,-89.3773,42.9541,-89.3364,42.9693,2.32,500,Tornado,#0000FF,2014,-89.3773,42.9541
518367,2014,6,29,2014-06-29,23:30:00,3,IL,17,1,0,0,0.05,0,-90.1153,41.9613,-90.1,41.9917,2.24,600,Tornado,#0000FF,2014,-90.1153,41.9613
527053,2014,6,29,2014-06-29,23:45:00,3,MO,29,1,0,0,0,0,-92.5177,40.4616,-92.4326,40.4841,4.74,300,Tornado,#0000FF,2014,-92.5177,40.4616
516316,2014,6,30,2014-06-30,11:42:00,3,IA,19,1,0,0,0.2,0.025,-94.4672,41.4638,-94.3388,41.427,7.12,200,Tornado,#0000FF,2014,-94.4672,41.4638
526790,2014,6,30,2014-06-30,12:02:00,3,IA,19,1,0,0,0.17,0.025,-93.2637,42.1635,-93.1306,42.2087,7.54,460,Tornado,#0000FF,2014,-93.2637,42.1635
516318,2014,6,30,2014-06-30,12:13:00,3,IA,19,1,0,0,0.01,0.02,-93.9532,41.4042,-93.9371,41.389,1.34,75,Tornado,#0000FF,2014,-93.9532,41.4042
526807,2014,6,30,2014-06-30,12:15:00,3,IA,19,1,0,0,0.102,0.012,-93.1434,42.1714,-93.0359,42.2211,11.01,190,Tornado,#0000FF,2014,-93.1434,42.1714
525397,2014,6,30,2014-06-30,12:15:00,3,IA,19,1,0,0,0.1,0.005,-93.9163,41.3993,-93.8003,41.3684,6.38,400,Tornado,#0000FF,2014,-93.9163,41.3993
526839,2014,6,30,2014-06-30,12:27:00,3,IA,19,1,0,0,0.001,0,-93.7385,41.3891,-93.7144,41.3659,2.03,190,Tornado,#0000FF,2014,-93.7385,41.3891
